idd,classid,level,line,eline,priority,kind1,kind2,manalimit,manamin,カード名,content,evolve,bold1,bold2,bold3,bold4,文字カウント,進化文字,f1,f2,マイナスライン,マイナスE,手加えました
558,6,2,2,0,,ファンファーレ,か,11,0,銀鎖の使徒,ファンファーレ 復讐 状態なら、お互いのリーダーに1ダメージ。ランダムな相手のフォロワー1体に2ダメージ。,,ファンファーレ,復讐,,,53,0,,,,,
559,6,2,1,0,,ファンファーレ,か,11,0,レイニーデビル,ファンファーレ 復讐 状態ならカードを1枚引く。,,ファンファーレ,復讐,,,24,0,,,,,
560,6,2,1,0,,ファンファーレ,か,11,0,モルモ,ファンファーレ 復讐 状態ならフォレストバット2体を出す。,,ファンファーレ,復讐,フォレストバット,,29,0,,,,,
561,6,2,2,0,,ファンファーレ,か,11,0,獄炎のデーモン,ファンファーレ 手札のヴァンパイア・フォロワー1枚を、「自分の場の他のフォロワーの数」と同じだけ+1/+0する。,,ファンファーレ,,,,56,0,,,,,
562,6,2,1,0,,ファンファーレ,か,11,0,レラジュ,ファンファーレ カードを1枚引く。,,ファンファーレ,,,,17,0,,,,,
563,6,2,2,0,,ファンファーレ,か,11,0,犇めく悪鬼,ファンファーレ 復讐 状態でないなら、自分のリーダーに2ダメージ。復讐 状態なら、相手のリーダーに2ダメージ。,,ファンファーレ,復讐,,,55,0,,,,,
564,6,2,1,0,,ファンファーレ,か,3,0,麗しのサキュバス,ファンファーレ エンハンス 4; フォレストバット2体を出す。,,ファンファーレ,エンハンス,フォレストバット,,31,0,●,,1,,
565,6,2,3,0,,ファンファーレ,か,11,0,ひねくれ者の悪魔,ファンファーレ 相手の場にフォロワーがいるなら、守護 を持つ。相手の場にフォロワーがいないなら、+2/+0して、自分のリーダーに2ダメージ。,,ファンファーレ,守護,,,70,0,,,,,
566,6,2,2,0,,ファンファーレ,か,11,0,エウリュアレー,ファンファーレ 自分の他のヴァンパイア・フォロワー1体は、「相手の能力で選択できない」を持つ。,,ファンファーレ,,,,47,0,,,,,
567,6,2,2,0,,ファンファーレ,か,11,0,ダークエレメンタル,ファンファーレ このターン中に、自分のフォロワーが破壊されていたなら、相手のフォロワー1体に2ダメージ。,,ファンファーレ,,,,52,0,,,,,
568,6,2,3,0,,ファンファーレ,か,11,0,デビルシープ,ファンファーレ 自分のリーダーは「自分のターン中、自分のリーダーがダメージを受けるたび、自分のリーダーを2回復」を持つ。この能力は、このフォロワーが場を離れるとき失われる。,,ファンファーレ,,,,86,0,,,,,
569,6,2,2,0,,ファンファーレ,ドレイン,11,0,享楽の悪魔,ファンファーレ 自分の場に進化後フォロワーがいるなら、+1/+0して、ドレイン を持つ。,,ファンファーレ,ドレイン,,,44,0,,,,,
570,6,2,1,0,,ファンファーレ,必殺,11,0,ヴェノムコブラ,ファンファーレ 復讐 状態なら必殺 を持つ。,,ファンファーレ,復讐,,,22,0,,,,,
571,6,2,2,2,,フォレストバットが出るたび,か,11,0,吸血姫・ヴァンピィ,自分の場にフォレストバットが出るたび、相手のリーダーに1ダメージ。,自分の場にフォレストバットが出るたび、相手のリーダーに1ダメージ。,フォレストバット,,,,33,33,●,●,0,0,
572,6,2,1,1,,フォレストバットが出るたびあ,か,11,0,宵の吸血鬼・ヴァーニア,自分の場にフォレストバットが出るたび､自分のリーダーを1回復。,自分の場にフォレストバットが出るたび､自分のリーダーを1回復。,フォレストバット,,,,31,31,●,●,1,1,
573,6,2,1,1,,ラストワード,か,11,0,ファングサーペント,ラストワード 自分のリーダーを2回復。,ラストワード 自分のリーダーを2回復。,ラストワード,,,,19,19,,,,,
574,6,2,2,2,,リーダーがダメージを受けたとき,か,11,0,血に飢えたハムスター,自分のターンごとに1回、自分のリーダーがダメージを受けたとき、+1/+0する。,自分のターンごとに1回、自分のリーダーがダメージを受けたとき、+1/+0する。,,,,,39,39,,,,,
575,6,2,1,1,,攻撃されない,か,11,0,狼少年,このフォロワーは攻撃力1のフォロワーに攻撃されない。,このフォロワーは攻撃力1のフォロワーに攻撃されない。,,,,,26,26,,,,,
576,6,2,1,1,,攻撃時,か,11,0,リリム,攻撃時 お互いのリーダーに1ダメージ。,攻撃時 お互いのリーダーに1ダメージ。,攻撃時,,,,19,19,,,,,
577,6,2,0,2,,自分のターン開始時まで,か,11,0,狂恋の華鎧・ヴィーラ,,次の自分のターン開始時まで、このフォロワーへのダメージを-2する。,,,,,0,33,,●,,0,
578,6,2,2,2,,自分の他のフォロワーが進化したとき,か,11,0,幼き人狼・リベルテ,自分のターン中、自分の他のフォロワーが進化したとき、相手のリーダーに1ダメージ。自分のリーダーを2回復。,自分のターン中、自分の他のフォロワーが進化したとき、相手のリーダーに1ダメージ。自分のリーダーを2回復。,,,,,52,52,,,,,
579,6,2,0,1,,進化時,か,11,0,ヴァンパイアライカン,,進化時 お互いのリーダーに3ダメージ。,進化時,,,,0,19,,,,,
580,6,2,0,3,,進化時,か,11,0,アーリーブランド・ゼヘク,,進化時 復讐 状態でないなら、相手のフォロワー1体に1ダメージ。復讐 状態なら、相手のリーダーと相手のフォロワーすべてに1ダメージ。,進化時,復讐,,,0,66,,,,,
581,6,2,0,4,,進化時,か,11,0,堕落の漆黒・アザゼル,,進化時 自分のリーダーの体力の最大値を10にする（現在値は10以下ならそのまま）。このバトル中、自分のリーダーは「自分のリーダーへの4以上のダメージは3になる」を持つ。リーダーはこの能力を重複して持たない。,進化時,,,,0,103,,,,,
582,6,2,1,1,,相手のフォロワーが破壊されるたび,か,11,0,血餓の女帝,相手のフォロワーが破壊されるたび､相手のリーダーに1ダメージ。,相手のフォロワーが破壊されるたび､相手のリーダーに1ダメージ。,,,,,31,31,●,●,1,1,
583,6,2,1,1,,相手の場にフォロワーが出るたび,か,11,0,レヴィオンデューク・ユリウス,相手の場にフォロワーが出るたび、相手のリーダーに1ダメージ。,相手の場にフォロワーが出るたび、相手のリーダーに1ダメージ。,,,,,30,30,●,●,1,1,
584,6,2,1,1,,能力で選択できない,か,11,0,慟哭の魔人・ネフィリオ,相手の能力で選択できない。,相手の能力で選択できない。,,,,,13,13,,,,,
585,6,2,1,1,,破壊されない,か,11,0,ディアボロス・アギト,このフォロワーは、カードの能力によって破壊されない。,このフォロワーは、カードの能力によって破壊されない。,,,,,26,26,,,,,
586,6,2,4,0,,復讐,か,11,0,絢爛のセクシーヴァンパイア,自分のターン中、このカードが自分のデッキから手札に加わるとき、復讐 状態でないなら公開して、このバトル中、自分のリーダーは（体力が11以上でも）復讐 状態になる。公開した場合、このカードは消滅する。,,復讐,,,,99,0,,,,,
587,6,3,2,0,,デッキから手札に加えたカード,ファンファーレ,11,0,スマッシュオーガ,ファンファーレ 「デッキから手札に加えたカード」がこのターン中に2枚以上なら、相手のフォロワー1体に3ダメージ。,,ファンファーレ,,,,56,0,,,,,
588,6,3,3,0,2,ファンファーレ,エンハンス,8,0,ギルタブルル,ファンファーレ エンハンス 9； 自分のリーダーの体力が19以下なら、攻撃力/体力をそれぞれXにする。Xは「20から自分のリーダーの体力を引いた数」である。,,ファンファーレ,エンハンス,,,78,0,,,,,
589,6,3,3,0,,ファンファーレ,か,11,0,ラブリーサキュバス・リリム,ファンファーレ 自分のリーダーは自分のターン中、「自分のリーダーがダメージを受けるたび、自分のPPを1回復」を持つ。この能力は、このフォロワーが場を離れるとき失われる。,,ファンファーレ,,,,84,0,,,,,
590,6,3,3,0,,ファンファーレ,か,11,0,姦淫の絶傑・ヴァーナレク,ファンファーレ 「このバトル中、自分のターン中に自分のリーダーがダメージを受けた回数」が7回以上なら、相手のフォロワー1体を破壊して、+1/+1して、疾走 を持つ。,,ファンファーレ,疾走,,,82,0,,,,,
591,6,3,2,0,2,ファンファーレ,か,7,0,人狼の群れ長,ファンファーレ 復讐 状態なら、@user_name1体を出す。,,ファンファーレ,復讐,,@user_name,32,0,●,,,,
592,6,3,2,0,,ファンファーレ,か,11,0,仮面の殺戮者,ファンファーレ 復讐 状態なら、相手のフォロワーすべてに1ダメージ。,,ファンファーレ,復讐,,,34,0,,,,,
593,6,3,1,0,,ファンファーレ,か,11,0,ミッドナイトヴァンパイア,ファンファーレ 自分のフォレストバットすべてを+1/+0する。,,ファンファーレ,フォレストバット,,,31,0,●,,1,,
594,6,3,2,0,,ファンファーレ,か,11,0,フルフル,ファンファーレ 手札のヴァンパイア・フォロワー1枚を+2/+0する。,,ファンファーレ,,,,34,0,,,,,
595,6,3,2,0,,ファンファーレ,か,11,0,ソウルディーラー,ファンファーレ 自分のリーダーに「自分のリーダーの体力の半分（端数切り下げ）」のダメージ。,,ファンファーレ,,,,45,0,,,,,
596,6,3,1,0,,ファンファーレ,か,11,0,アルカード,ファンファーレ 復讐 状態なら、自分のリーダーを4回復。,,ファンファーレ,復讐,,,28,0,,,,,
597,6,3,1,0,,ファンファーレ,ドレイン,11,0,デモンハンドアサシン,ファンファーレ 復讐 状態ならドレイン を持つ。,,ファンファーレ,ドレイン,復讐,,24,0,,,,,
598,6,3,2,0,,ファンファーレ,ドレイン,11,0,鋼鉄のヴァンパイア・スレイ,ファンファーレ 自分の他の手札が7枚以上なら、ドレイン を持つ。,,ファンファーレ,ドレイン,,,32,0,●,,0,,
599,6,3,2,0,,ファンファーレ,疾走付与,11,0,デモンコマンダー・ラウラ,ファンファーレ 復讐 状態なら、自分の他のフォロワー1体は疾走 を持つ。,,ファンファーレ,復讐,疾走,,36,0,,,,,
600,6,3,2,2,,ラストワード,か,11,0,ルインドリーム・ナイトメア,ラストワード フォレストバット1体を出し、+X/+0する。Xは「破壊される直前の攻撃力の値」である。,ラストワード フォレストバット1体を出し、+X/+0する。Xは「破壊される直前の攻撃力の値」である。,ラストワード,フォレストバット,,,50,50,,,,,
601,6,3,1,1,,ラストワード,か,11,0,フラウロス,ラストワード 自分のリーダーを3回復。,ラストワード 自分のリーダーを5回復。,ラストワード,,,,19,19,,,,,
602,6,3,1,1,,交戦時,か,11,0,吸血貴・ヴァイト,交戦時 フォレストバット1体を出す。,交戦時 フォレストバット1体を出す。,交戦時,フォレストバット,,,18,18,,,,,
603,6,3,2,2,,自分のターン終了時,か,11,0,サキュバス,自分のターン終了時、自分のリーダーの体力が相手より少ないなら、相手のリーダーに2ダメージ。,自分のターン終了時、自分のリーダーの体力が相手より少ないなら、相手のリーダーに2ダメージ。,,,,,45,45,,,,,
604,6,3,1,1,,自分のターン終了時,か,11,0,フロッグバット,自分のターン終了時、+1/+0する。,自分のターン終了時、+1/+0する。,,,,,18,18,,,,,
605,6,3,2,2,,自分のターン終了時,か,11,0,高慢なる悪魔,自分のターン終了時、自分のリーダーに2ダメージを与え、このフォロワーを+2/+0する。,自分のターン終了時、自分のリーダーに2ダメージを与え、このフォロワーを+2/+0する。,,,,,43,43,,,,,
606,6,3,2,0,,手札のこのフォロワー,か,11,0,テラーデーモン,自分のフォロワーが進化したとき、自分の手札のこのフォロワーを+1/+0する。,,,,,,38,0,,,,,
607,6,3,0,2,,進化時,か,11,0,ヴァッサゴ,,進化時 自分の他のフォロワー1体を破壊して、それと同名のフォロワーを場に出す。そのフォロワーは突進を持つ。,進化時,,,,0,53,,,,,
608,6,3,0,2,,進化時,か,11,0,ワードローブレイダー,,進化時 相手のフォロワー1体に2ダメージ。自分のリーダーを2回復。,進化時,,,,0,33,,●,,0,
